,source,title,episodes,score,favorites,genres,start_date,total_duration
22050,original,Ke Ke Cheng Chang Riji,104.0,6.458897832380145,0,[],,1282
22051,original,Mianfen Zhen De Jieri,26.0,6.458897832380145,0,[],,320
22052,original,Fanqie Jie Di,26.0,6.458897832380145,0,[],,346
22053,original,Ku Ba Xiong,22.0,6.458897832380145,0,[],,117
22054,original,Dao Ge De Donghua Shijie,20.0,6.458897832380145,0,[],,66
22055,original,Doudou De Shijie,365.0,6.458897832380145,0,[],,3041
22056,original,Xiaolong Abu,52.0,6.458897832380145,0,[],,693
22057,original,Jingying Xiaozi,26.0,6.458897832380145,0,[],,320
22058,original,Binghuo Zhi Jing,26.0,6.458897832380145,0,[],,476
22059,original,Bai Yu Gushi,13.0,6.458897832380145,0,[],,30
22060,original,Dahua Yueya Chuan,45.0,6.458897832380145,0,[],,690
22061,original,Hengha Bai Le Men,90.0,6.458897832380145,0,[],,390
22062,original,Fu Wawa Kaixin Youji,21.0,6.458897832380145,0,[],,238
22063,original,Hongdou Ya,8.0,6.458897832380145,0,[],,82
22064,original,Yan He Wan,30.0,6.458897832380145,0,[],,160
22065,original,Qiu Gazi,30.0,6.458897832380145,0,[],,160
22066,original,Ala Da De Qimiao Shijie,120.0,6.458897832380145,0,[],2009-11-01,1840
22067,original,Ao Ao Wu Zhi Zhihui Baodian,100.0,6.458897832380145,0,[],,833
22068,original,Shi Wan Weisheme Juchang,365.0,6.458897832380145,0,[],,1946
22069,original,Shenqi De Youxi,26.0,6.458897832380145,0,[],,372
22070,original,Shenqi De Youxi Zhi Zhihui Shaonian Zu,26.0,6.458897832380145,0,[],,372
22071,original,Huangshan Chuanqi,42.0,6.458897832380145,0,[],,518
22072,original,Huangshan ChuanqiII,42.0,6.458897832380145,0,[],,518
22073,original,A Fu Man Youji,80.0,6.458897832380145,0,[],,426
22074,other,A Fu Man Youji Zhi Wuxi Renjie,80.0,6.458897832380145,0,[],,426
22075,original,Shi Wan Ge Weisheme Juchang Zhi Haiyang Ban,365.0,6.458897832380145,0,[],,1946
22076,original,Du La Yingyu Zimu,26.0,6.458897832380145,0,[],,60
22077,original,Du La Yingyu Zimu(edited),26.0,6.458897832380145,0,[],,60
22078,original,Du La Xue Yingyu,63.0,6.458897832380145,0,[],,210
22079,original,Du La Jiang Gushi Tonghua Gushi,59.0,6.458897832380145,0,[],,196
22080,original,Du La Jiang Gushi,384.0,6.458897832380145,0,[],,1280
22081,original,Du La Jiaoyu Baike,457.0,6.458897832380145,0,[],,1066
22082,original,Du La Anquan Jiaoyu,164.0,6.458897832380145,0,[],,382
22083,original,Du La Shi Wan Ge Weisheme,260.0,6.458897832380145,0,[],,606
22084,original,Du La Yuwen,87.0,6.458897832380145,0,[],,203
22085,original,Du La Shuxue,50.0,6.458897832380145,0,[],,116
22086,original,Du La Chengyu Gushi,143.0,6.458897832380145,0,[],,333
22087,original,Du La Wenming Liyi Xiao Ketang,49.0,6.458897832380145,0,[],,114
22088,original,Du La Xiao Gushi,83.0,6.458897832380145,0,[],,193
22089,original,Du La Sanzijing,117.0,6.458897832380145,0,[],,273
22090,original,Du La Guoxue Bai Jia Xing,76.0,6.458897832380145,0,[],,177
22091,original,Du La Xuexi Leyuan,226.0,6.458897832380145,0,[],,1431
22092,original,Du La Shi Wan Ge Weisheme,200.0,6.458897832380145,0,[],,466
22093,original,Du La Zhihui Leyuan,149.0,6.458897832380145,0,[],,347
22094,original,Du La Guoxue Dizi Gui,40.0,6.458897832380145,0,[],,53
22095,book,Yi Tang Gelin Tonghua Gushi,200.0,6.458897832380145,0,[],,2466
22096,original,Jiaotong Qibing,52.0,6.458897832380145,0,[],,693
22097,original,Guai Hu Zaojiao Leyuan Shizi,80.0,6.458897832380145,0,[],,426
22098,original,Guai Hu Zaojiao Leyuan Shuxue,40.0,6.458897832380145,0,[],,213
22099,original,Guai Hu Zaojiao Leyuan Yingyu,49.0,6.458897832380145,0,[],,261
22100,original,Guai Hu Zaojiao Leyuan Ren Zhi,121.0,6.458897832380145,0,[],,524
22101,original,Guai Hu Zaojiao Leyuan Yuwen,40.0,6.458897832380145,0,[],,213
22102,original,Da Nan Nan He Xiao Qilin,39.0,6.458897832380145,0,[],,520
22103,original,Caoyuan Dou Si Zhi Dou Si Niu Yu Gui Huli,26.0,6.458897832380145,0,[],,320
22104,original,Caoyuan Dou Si Zhi X Jiong Tegong,30.0,6.458897832380145,0,[],,370
22105,original,Caoyuan Dou Si Zhi Shenmi Guodu,30.0,6.458897832380145,0,[],,370
22106,original,Caoyuan Dou Si Zhi Weiji Pojin,30.0,6.458897832380145,0,[],,370
22107,original,Haha Mi Mi Xiu,200.0,6.458897832380145,0,[],,1066
22108,original,Haha Xiong Juchang Zhi Diming Gushi,300.0,6.458897832380145,0,[],,3700
22109,original,Haha Xiong Juchang Zhi Haidi Shijie,365.0,6.458897832380145,0,[],,4501
22110,original,Haha Xiong Manyou Shijie,300.0,6.458897832380145,0,[],,3100
22111,original,Haha Xiong Juchang Zhi Zhihui Da Jiangtang,365.0,6.458897832380145,0,[],,4501
22112,original,Haha Xiong Huanxiang Leyuan,365.0,6.458897832380145,0,[],,4501
22113,original,Haha Xiong Tonghuashijie Zhi Qimiao Hua Shi,35.0,6.458897832380145,0,[],,431
22114,original,Haha Xiong Zhi Shikong Tanxian,14.0,6.458897832380145,0,[],,74
22115,original,Mi Mi Mao Juchang Zhi Tansuo Faxian,110.0,6.458897832380145,0,[],,1246
22116,original,Baobao Gushi Hui,36.0,6.458897832380145,0,[],,192
22117,original,"Kuaile Xiong, Mao",200.0,6.458897832380145,0,[],,1066
22118,book,Popo Tonghua Shijie,52.0,6.458897832380145,0,[],,693
22119,original,Shenghuo Baike Zhi Jiankang Jingsai,104.0,6.458897832380145,0,[],,450
22120,original,Xiao Buji,26.0,6.458897832380145,0,[],,138
22121,original,Qian Qian Wen,161.0,6.458897832380145,0,[],2002-06-03,1180
22122,original,Qian Qian Wen,161.0,6.458897832380145,0,[],2002-06-03,1180
22123,original,Qian Qian Wen (3D),38.0,6.458897832380145,0,[],,278
22124,original,Xiaoming He Wang Mao,13.0,6.458897832380145,0,[],,277
22125,original,Han Ba Gui De Gushi,52.0,6.458897832380145,0,[],,693
22126,original,Han Ba Gui De Gushi Zhengjiu Wangzi,52.0,6.458897832380145,0,[],,537
22127,original,Xiaomi De Senlin,16.0,6.458897832380145,0,['Adventure'],,165
22128,original,Tian Jiang Xiaozi,52.0,6.458897832380145,0,['Adventure'],,745
22129,original,Taikong Xi Ha Zu,26.0,6.458897832380145,0,['Fantasy'],,294
22130,original,Tiantian Xiao,52.0,6.458897832380145,0,[],,277
22131,original,Fuwa Aoyun Man Youji,100.0,6.458897832380145,0,['Sports'],,1133
22132,original,Fuwa Wu Lianhuan,54.0,6.458897832380145,0,[],,828
22133,original,Baihua Gongzhu,30.0,6.458897832380145,0,[],,340
22134,original,Ji Li Gulu He Baba Mao,112.0,6.458897832380145,0,[],,709
22135,original,Xiao Fuzi Zhi Qi Yu Da Maoxian,26.0,6.458897832380145,0,['Adventure'],,632
22136,book,Da Meng Wang Xiao Shubao,26.0,6.458897832380145,0,[],2008-05-23,346
22137,book,Fengshenbang(2010),26.0,6.458897832380145,0,['Fantasy'],,580
22138,original,Yingxiong Qi Ge Ban,26.0,6.458897832380145,0,['Fantasy'],,554
22139,original,Baobei Xianfeng,52.0,6.458897832380145,0,[],,537
22140,original,Hubi Xiaozi,52.0,6.458897832380145,0,[],,433
22141,book,Qingwa Wangzi,80.0,6.458897832380145,0,[],2008-08-01,1226
22142,original,Qingwa Wangzi Zhi Wa Wa Tanxian Dui,52.0,6.458897832380145,0,[],,589
22143,original,Wa Wa Mofa Xuexiao,52.0,6.458897832380145,0,[],,641
22144,original,Xiao Huli Ke Lei Er,8.0,6.458897832380145,0,[],,26
22145,original,Xiao Fang Jin Cheng,1.0,6.458897832380145,0,['Adventure'],,25
22146,other,Jing Wei Tian Hai,10.0,6.458897832380145,0,['Fantasy'],2007-09-26,123
22147,original,Fengxing Tianxia,26.0,6.458897832380145,0,['Adventure'],,528
22148,original,Hei Heibai Bai Zhi Qi Shan Xuexiao,30.0,6.458897832380145,0,[],,310
22149,original,Xiongmao Jiazu,26.0,6.458897832380145,0,[],,606
22150,original,Women Xiaohai You Liliang,52.0,6.458897832380145,0,['Adventure'],,589
22151,original,Tongsheng Tong Qi Kan Shijie,30.0,6.458897832380145,0,[],2007-08-01,610
22152,original,Konglong Weiji Zhi Konglong Guilai,26.0,6.458897832380145,0,['Adventure'],,580
22153,original,Konglong Weiji 尿昨仃,32.0,6.458897832380145,0,['Adventure'],,714
22154,original,Konglong Weiji season3,10.0,6.458897832380145,0,['Adventure'],,223
22155,original,Konglong Weiji season2,32.0,6.458897832380145,0,['Adventure'],,714
22156,original,Ting Ting Zhishi Chengbao Lixian Ji,75.0,6.458897832380145,0,['Adventure'],2008-04-01,1000
22157,original,Laoshu Zhua Mao 36 Ji,30.0,6.458897832380145,0,[],,490
22158,other,Zhonghua Wuqian Nian,52.0,6.458897832380145,0,[],,1317
22159,book,Piyingxi·Sunzi bingfa,100.0,6.458897832380145,0,[],,533
22160,original,Hailuo Wan,26.0,6.458897832380145,0,[],,320
22161,original,Hailuo Wan Di Er Ji,78.0,6.458897832380145,0,[],,962
22162,original,Hailuo Wan Di San Ji,26.0,6.458897832380145,0,[],,320
22163,original,A Fa Bei Leyuan Zhi Mohuan Shikong,174.0,6.458897832380145,0,[],,928
22164,original,A Fa Bei Leyuan Zhi Mofa Xiaoxuesheng,100.0,6.458897832380145,0,[],,1033
22165,original,A Fa Bei Leyuan Zhi Qi Jing Zhi Lu,192.0,6.458897832380145,0,[],,1024
22166,original,Shikong Ban Ye,52.0,6.458897832380145,0,['Adventure'],,797
22167,original,Shi Er Shengxiao (2009),40.0,6.458897832380145,0,['Adventure'],,533
22168,original,Pai Le Qi Tong,20.0,6.458897832380145,0,[],2009-07-06,186
22169,other,Daming Wangchao,608.0,6.458897832380145,0,[],,7498
22170,original,Jinpai Xiaohua Tuan,184.0,6.458897832380145,0,['Comedy'],,4661
22171,original,Jingling Ku Xiao Bei,18.0,6.458897832380145,0,[],2009-03-06,420
22172,original,A Zuo A You De Gushi,20.0,6.458897832380145,0,[],,226
22173,original,Zhihui Dao,26.0,6.458897832380145,0,['Adventure'],,294
22174,original,An De Tie Dan An De Wa,26.0,6.458897832380145,0,[],,320
22175,original,Jiligulu Jiang Gushi,50.0,6.458897832380145,0,[],,916
22177,original,Shi Er Shengxiao Zongdongyuan,52.0,6.458897832380145,0,['Adventure'],,1161
22178,,Shi Er Shengxiao Chuangjianghu,52.0,6.458897832380145,0,['Adventure'],,745
22179,original,Shi Er Shengxiao Kuaile Jie,208.0,6.458897832380145,0,[],,2773
22180,original,Gang Jia Ka Ka Long,52.0,6.458897832380145,0,['Adventure'],,1161
22181,original,Liubaorui Dankou Xiang Sheng Ji,84.0,6.458897832380145,0,['Comedy'],,784
22182,original,Mo Jiao Zhentan,52.0,6.458897832380145,0,['Adventure'],,589
22183,original,Mo Jiao Zhentan 2 Da Sanjiao Jihua,52.0,6.458897832380145,0,['Adventure'],,641
22184,novel,Shuihu Zhuan(2010),14.0,6.458897832380145,0,['Adventure'],,88
22185,original,Mo Lin Chuanqi,26.0,6.458897832380145,0,['Adventure'],,580
22186,original,Mo Lin Chuanqi 2 Yuangu Shenshou,26.0,6.458897832380145,0,['Adventure'],,580
22187,original,Wulin Waizhuan Donghua Ban,100.0,6.458897832380145,0,[],,2233
22188,other,Zhonghua Minjian Xiao Gushi,620.0,6.458897832380145,0,[],,3306
22189,original,Chunguang Canlan Zhubajie,52.0,6.458897832380145,0,[],,1057
22190,original,Pingpang Xuanfeng,26.0,6.458897832380145,0,['Sports'],,606
22191,original,Quwei Sanshiliu Ji,36.0,6.458897832380145,0,['Adventure'],,516
22192,original,Caomei Leyuan Zhi Kuaile Shenghuo,52.0,6.458897832380145,0,[],,381
22193,original,Caomei Leyuan Zhi Xingfu Shiguang,52.0,6.458897832380145,0,[],,381
22194,original,Caomei Leyuan Zhi Binfen Mengxiang,52.0,6.458897832380145,0,[],,381
22195,original,Caomei Leyuan Zhi Duocai Tongnian,52.0,6.458897832380145,0,[],,381
22196,original,Shaolin Haibao,52.0,6.458897832380145,0,[],,901
22197,game,Menghuan Zhuxian,1.0,6.458897832380145,0,['Fantasy'],,14
22198,other,Yingxiong Gushi Hui,64.0,6.458897832380145,0,[],,533
22199,original,Xue Hai Zi Zhi Zhengjiu Jiayuan,26.0,6.458897832380145,0,['Fantasy'],,398
22200,original,Di Bi Gou,26.0,6.458897832380145,0,[],,684
22201,original,Congming Baobao Xue YIngyu,49.0,6.458897832380145,0,[],,457
22202,original,Guo Guo Leyuan,200.0,6.458897832380145,0,[],,1466
22203,original,Ka Ka He Ta De Pengyoumen,104.0,6.458897832380145,0,[],,1074
22204,original,Ala Fa De Qimiao Shijie,120.0,6.458897832380145,0,[],,1840
22205,original,Gonglu Q Che Ba,100.0,6.458897832380145,0,[],,1333
22206,book,Xing Mao Zhi Bianxing Ji,3.0,6.458897832380145,0,[],,34
22207,original,Xiongmao Zhanshi,26.0,6.458897832380145,0,[],,580
22208,original,Yi Tang Juchang Shuihu Zhuan,108.0,6.458897832380145,0,[],,1332
22209,original,Yi Tang Juchang Sanguo Yanyi,108.0,6.458897832380145,0,[],,1332
22210,other,Piyingxi Yang Jia Jiang,138.0,6.458897832380145,0,[],,1702
22211,original,Wo Yao Da Guizi,99.0,6.458897832380145,0,[],,924
22212,original,Sheng Shi Qibing,52.0,6.458897832380145,0,['Adventure'],,693
22213,original,Ke Er Lixian Ji,21.0,6.458897832380145,0,['Adventure'],2010-12-07,280
22214,original,Chaoji Youyou,100.0,6.458897832380145,0,[],,1533
22215,book,Piyingxi Suitang Yanyi,200.0,6.458897832380145,0,[],,2466
22216,original,A Te De Qihuan Zhi Lu,26.0,6.458897832380145,0,['Fantasy'],,580
22217,original,Da Qi He Tonghua Zhen,200.0,6.458897832380145,0,[],,2466
22218,original,Xiha Youji,100.0,6.458897832380145,0,['Adventure'],,1133
22219,original,Ji Dou Shi Yun Hui,52.0,6.458897832380145,0,['Sports'],,693
22220,original,Senlin Li De Gushi,26.0,6.458897832380145,0,[],,294
22221,book,Kuaile Wangzi,1.0,6.458897832380145,0,[],,23
22222,original,Datou Chuang Tian Guan,26.0,6.458897832380145,0,[],,346
22223,original,Congming Chongwu Dan,64.0,6.458897832380145,0,[],,533
22224,original,Congming Chongwu Dan Zhi Qihuan Lucheng,64.0,6.458897832380145,0,[],,533
22225,original,Congming Chongwu Dan Xue Shuxue,20.0,6.458897832380145,0,[],,126
22226,original,Huanbao Teqin Zu,26.0,6.458897832380145,0,[],,138
22227,original,Qi Qu Da Shijie,90.0,6.458897832380145,0,[],,300
22228,original,Zhui Feng Shaonu,60.0,6.458897832380145,0,[],,560
22229,original,Lixian Xiao Qibing,26.0,6.458897832380145,0,[],,320
22230,,Shūguǒ wángguó lìxiǎn jì,52.0,6.458897832380145,0,['Fantasy'],2011-06-01,693
22232,original,Wai Xing Tu Bang Bang,40.0,6.458897832380145,0,['Fantasy'],,493
22233,original,Han Han E Yu Gaga Ya,104.0,6.458897832380145,0,[],,1490
22234,original,Caihong Gui,26.0,6.458897832380145,0,['Adventure'],,294
22235,original,Douya Xiansheng,20.0,6.458897832380145,0,[],,226
22236,original,Gu Gu Dong,26.0,6.458897832380145,0,[],,398
22237,original,Duo Lai Mi Julebu,17.0,6.458897832380145,0,[],,124
22238,original,Huainan Zi,24.0,6.458897832380145,0,[],,368
22239,book,Xing Mao Wenhua Da Jiangtang Zhi Wenhua Gushi,26.0,6.458897832380145,0,[],,268
22240,original,Chongwu Zhuangyuan Jizhen Shi,60.0,6.458897832380145,0,['Fantasy'],,740
22241,original,Chongwu Zhuangyuan Jízhen Shi Zhi Xiong Boshi Di Yinmou,20.0,6.458897832380145,0,['Fantasy'],,246
22242,original,Huyou Jiangtan,78.0,6.458897832380145,0,['Comedy'],,182
22243,original,Jiankang Zhiduoxing,72.0,6.458897832380145,0,[],,960
22244,original,Lan Mao You Er Yingyu 300 Ju,30.0,6.458897832380145,0,[],,310
22245,other,Sanzijing Li De Gushi,22.0,6.458897832380145,0,[],,271
22246,original,Fei Mao Zheng Zhuan,52.0,6.458897832380145,0,[],,537
22247,original,Mai Ge Chuanqi,150.0,6.458897832380145,0,['Fantasy'],,950
22249,original,Ao Ao Long,52.0,6.458897832380145,0,[],,433
22250,original,Lan Juxing He Ludou Sha,120.0,6.458897832380145,0,[],,1480
22251,original,Xingxi Baowei Zhan,52.0,6.458897832380145,0,[],,693
22252,original,San Zhi Laoshu Zuijiu Ji,1.0,6.458897832380145,0,[],,6
22253,original,Daomei Xiansheng,728.0,6.458897832380145,0,[],,4610
22254,original,Qinhuangdao Chuanqi,52.0,6.458897832380145,0,[],,537
22255,other,Shaobao Gu,81.0,6.458897832380145,0,[],,594
22256,original,Xing Meng Yuan,26.0,6.458897832380145,0,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Mystery', 'Romance', 'Slice of Life', 'Sports', 'Supernatural', 'Suspense']",,528
22257,original,Feng Su Zhan Jing,52.0,6.458897832380145,0,[],,1161
22258,other,Luo Cheng Biezhuan,10.0,6.458897832380145,0,[],,113
22259,original,Laoying Zhu Xiao Ji Zhi Zhi Dou Fuhao Cheng,52.0,6.458897832380145,0,[],,693
22260,original,Laoying Zhua Xiao Ji Zhi Zhengjiu Meishi Cheng,52.0,6.458897832380145,0,[],,693
22261,original,Laoying Zhua Xiao Ji Zhi Mowang Shijie Da Maoxian,52.0,6.458897832380145,0,[],,693
22262,original,Laoying Zhua Xiao Ji Zhi Chengshi Huwei Dui,26.0,6.458897832380145,0,[],,346
22263,original,Dongfang Shaonian Zhi Ji Dou Zhan Che,52.0,6.458897832380145,0,[],,1161
22264,original,Jingling Luobo Wa,26.0,6.458897832380145,0,['Fantasy'],,346
22265,original,Jiandao Shitou Bu,52.0,6.458897832380145,0,[],,641
22266,original,Di Ka Tejing Dui Zhi Shenghua Weiji,52.0,6.458897832380145,0,[],,797
22267,original,Di Ka Tejing Dui Zhi Shenghua Weiji,52.0,6.458897832380145,0,[],,797
22268,original,Di Ka Tejing Dui Zhi Jiqi Diguo,52.0,6.458897832380145,0,['Adventure'],,797
22269,original,Di Ka Tejing Dui Zhi Di Xin Chuanqi,21.0,6.458897832380145,0,['Adventure'],,322
22270,other,Kangri Xiao Yingxiong Yang Lai Xi,38.0,6.458897832380145,0,[],,430
22271,original,Shi Er Shengxiao Zhi Wufu Waizhuan,40.0,6.458897832380145,0,['Fantasy'],,613
22272,original,Shi Er Shengxiao Zhi Yang Yang Deyi,40.0,6.458897832380145,0,['Fantasy'],,613
22273,original,Shi Er Shengxiao Zhi Mashang Jiu Hao,40.0,6.458897832380145,0,[],,613
22274,original,Shi Er Shengxiao Zhi Long Xing Tianxia,40.0,6.458897832380145,0,['Fantasy'],,613
22275,original,Shi Er Shengxiao Zhi Mashang Jiu Hao,40.0,6.458897832380145,0,['Fantasy'],,613
22276,original,Shi Er Shengxiao Zhi Tianxia Shu Tu,40.0,6.458897832380145,0,['Fantasy'],,613
22277,original,Tao Mi Donghua,24.0,6.458897832380145,0,[],,56
22278,other,Zhonghua Minsu Gushi Zhi Jiangnan Xilie,196.0,6.458897832380145,0,[],,1045
22279,original,Shu Xian,21.0,6.458897832380145,0,['Fantasy'],,301
22280,original,Se La,26.0,6.458897832380145,0,[],2004-03-18,320
22281,original,Shenyong Meng Meng Tuan,60.0,6.458897832380145,0,['Adventure'],,1280
22282,original,Jisu Zhi Xing,52.0,6.458897832380145,0,[],,1161
22283,original,Xiao Laohu,78.0,6.458897832380145,0,[],,572
22284,original,Tiantian Hao Xiguan,57.0,6.458897832380145,0,[],,475
22285,original,Zhang Xiao He Donghua,21.0,6.458897832380145,0,[],,112
22286,original,Jingji Xue Yuan,52.0,6.458897832380145,0,[],2011-05-01,745
22287,original,Ertong Kexue Guan,365.0,6.458897832380145,0,[],,1946
22288,original,Tonghua Meng Gongchang,64.0,6.458897832380145,0,['Fantasy'],,533
22289,original,Mùtou cūn,26.0,6.458897832380145,0,['Adventure'],,320
22290,original,Yuu Eryuan Da Zhong Xiaoban,59.0,6.458897832380145,0,[],,373
22291,original,Yesheng Dongwu Baobao,104.0,6.458897832380145,0,[],,1490
22292,original,Bafeite Shenmi Julebu,52.0,6.458897832380145,0,[],,797
22293,original,Kuaile Xinxin,52.0,6.458897832380145,0,[],,537
22294,original,Donghan Yanyi,67.0,6.458897832380145,0,[],,692
22295,book,Shui Qian Gushi,110.0,6.458897832380145,0,[],,476
22296,original,Shuo Yue Yingxiong Chuan,100.0,6.458897832380145,0,[],,1233
22297,original,Jietou Zuqiu,26.0,6.458897832380145,0,['Sports'],,632
22298,original,Kuaile Chengzhang,38.0,6.458897832380145,0,[],,392
22299,original,Huan Yue Zuofang,26.0,6.458897832380145,0,[],,320
22300,original,Kuai Yue Jiating,100.0,6.458897832380145,0,[],,1333
22301,original,Shenqi Da Maoxian,36.0,6.458897832380145,0,['Adventure'],,444
22302,original,Shengxiao Shan Chuanqi,26.0,6.458897832380145,0,['Fantasy'],,268
22303,original,Binggan Jing Zhang,104.0,6.458897832380145,0,['Fantasy'],,1386
22304,original,Binggan Jing Zhang Zhi Leyuan Jihua,52.0,6.458897832380145,0,['Fantasy'],,693
22305,original,An Yuan Xiaozi,26.0,6.458897832380145,0,[],,320
22306,original,Lei Bi Baobei Yu Ha Pai Leyuan,48.0,6.458897832380145,0,[],2011-01-01,688
22307,other,Zhonghua Da Jiangtan,22.0,6.458897832380145,0,[],,557
22308,original,Chong Chong Jihua,52.0,6.458897832380145,0,[],,693
22309,original,Senlin Yizu,12.0,6.458897832380145,0,[],,124
22310,original,A Nuo Gou Yu Kai Rui Mao,50.0,6.458897832380145,0,[],,516
22311,original,Jin Luohao,52.0,6.458897832380145,0,[],,797
22312,original,Ya He Wen Li De Yiwen,26.0,6.458897832380145,0,[],,346
22313,original,Shuxue Long,60.0,6.458897832380145,0,[],,680
22314,original,Longgu Shan,26.0,6.458897832380145,0,[],,351
22315,original,Kuangshi Qi Xia,50.0,6.458897832380145,0,[],2011-04-01,566
22316,other,Yu Qi Lin Gushi Hui,104.0,6.458897832380145,0,[],,1282
22317,original,Xianggu Teqin Dui Zhi Guoshu Xiao Yingxiong,42.0,6.458897832380145,0,['Fantasy'],,560
22318,original,Xianggu Teqin Dui Ni Xi Xianggu Zhen,42.0,6.458897832380145,0,[],,560
22319,original,Xianggu Teqin Dui Zhi Gangtie Xingqiu De Mimi,26.0,6.458897832380145,0,[],,346
22320,original,Xianggu Teqin Dui Zhi Huluobo Ruqin,42.0,6.458897832380145,0,[],,560
22321,original,Xianggu Teqin Dui Zhi Yingxiong Guilai,42.0,6.458897832380145,0,[],,560
22322,original,Ben Ben You Youji,50.0,6.458897832380145,0,[],,516
22323,original,Ben Ben You Youji Zhi Chuanyue Huaxia,42.0,6.458897832380145,0,[],,518
22324,original,Ben Ben You Youji Zhi Mala Xialingying,50.0,6.458897832380145,0,[],,516
22325,original,Tunshu Buluo,52.0,6.458897832380145,0,['Fantasy'],,537
22326,original,Ku Ku Xiaoji Zheng Zhuan Zhi Gou Gou Dao,208.0,6.458897832380145,0,[],,3189
22327,original,Kaixin Guo De Luse Jiayuan Zhi Haha Senlin,52.0,6.458897832380145,0,[],,797
22328,original,Tu Baobao Yu Hu Xingxing,50.0,6.458897832380145,0,[],,666
22329,original,Kao La Kai Xue La,150.0,6.458897832380145,0,[],,1550
22330,original,Gou Gou Xiongxiong Le Fantian,70.0,6.458897832380145,0,[],,373
22331,original,Wuxia Liezhuan,237.0,6.458897832380145,0,[],,2449
22332,other,Qu Yuan Huicui,247.0,6.458897832380145,0,[],,2552
22333,original,Jiong Le Hui,42.0,6.458897832380145,0,[],,266
22334,original,Kuangshi Qi Xia,50.0,6.458897832380145,0,[],,566
22335,original,Haidi lixian ji,52.0,6.458897832380145,0,[],,797
22336,original,Jimu Gushi Hui,26.0,6.458897832380145,0,[],,320
